('Total Revenue', '305,453,000', '281,724,000', '245,122,000', '211,915,000', '198,270,000')
         931727 function calls (909642 primitive calls) in 281.719 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 element.py:3024(find_all)
        1    0.000    0.000    0.000    0.000 models.py:12(CharsetMatch)
        1    0.000    0.000    0.015    0.015 _parseaddr.py:1(<module>)
       28    0.000    0.000    0.001    0.000 cookiejar.py:1123(return_ok_verifiability)
        2    0.000    0.000    0.000    0.000 _htmlparser.py:84(__init__)
        1    0.000    0.000    0.001    0.001 cookiejar.py:1246(CookieJar)
        4    0.000    0.000    0.000    0.000 typing.py:1166(__mro_entries__)
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
        9    0.000    0.000    0.000    0.000 client.py:401(_check_close)
       15    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:997(exec_module)
        2    0.000    0.000    0.000    0.000 _htmlparser.py:331(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:928(__init__)
        2    0.000    0.000    0.000    0.000 selectors.py:588(_can_use)
        4    0.000    0.000    0.000    0.000 calendar.py:683(timegm)
        1    0.000    0.000    0.000    0.000 calendar.py:94(_localized_month)
        9    0.000    0.000    0.000    0.000 parse.py:1116(_splithost)
       28    0.000    0.000    0.000    0.000 parse.py:865(__missing__)
        3    0.000    0.000    0.000    0.000 __init__.py:892(_addHandlerRef)
        9    0.000    0.000    0.001    0.000 client.py:430(_close_conn)
        1    0.000    0.000    0.000    0.000 cookiejar.py:874(DefaultCookiePolicy)
        1    0.000    0.000    0.000    0.000 hp_roman8.py:1(<module>)
       55    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       22    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 koi8_u.py:1(<module>)
        9    0.000    0.000    0.001    0.000 socket.py:490(_decref_socketios)
        1    0.000    0.000    0.000    0.000 financial_enhanced.py:60(DummyResponse)
       17    0.000    0.000    0.000    0.000 functools.py:65(wraps)
        1    0.000    0.000    0.000    0.000 version.py:1(<module>)
       22    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        8    0.000    0.000    0.000    0.000 formatter.py:79(__init__)
        1    0.000    0.000    0.000    0.000 client.py:257(HTTPResponse)
        7    0.000    0.000    0.000    0.000 typing.py:262(_collect_parameters)
        1    0.000    0.000    0.000    0.000 cp856.py:9(Codec)
        4    0.000    0.000    0.000    0.000 enum.py:383(__init__)
        1    0.000    0.000    0.000    0.000 gbk.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp1250.py:1(<module>)
        1    0.000    0.000    0.021    0.021 css_parser.py:326(__init__)
        7    0.000    0.000    0.000    0.000 typing.py:1415(__mro_entries__)
        1    0.000    0.000    0.000    0.000 datetime.py:1(<module>)
       41    0.000    0.000    0.000    0.000 <frozen os>:766(decode)
        1    0.000    0.000    0.000    0.000 errors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iso8859_6.py:1(<module>)
       28    0.000    0.000    0.000    0.000 typing_extensions.py:522(_is_dunder)
        1    0.000    0.000    0.000    0.000 cp037.py:1(<module>)
        2    0.000    0.000    0.535    0.267 parser.py:105(feed)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
       23    0.000    0.000    0.000    0.000 enum.py:117(_iter_bits_lsb)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:686(__init__)
       18    0.000    0.000    0.000    0.000 message.py:150(__init__)
        1    0.000    0.000    0.000    0.000 random.py:135(seed)
        1    0.000    0.000    0.000    0.000 mac_turkish.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _deprecation.py:1(<module>)
        4    0.000    0.000    0.000    0.000 typing.py:1439(__init__)
       22    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
       75    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        6    0.000    0.000    0.000    0.000 _parser.py:893(_parse_flags)
        1    0.000    0.000    0.000    0.000 ssl.py:783(SSLObject)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:3636(TypeAliasType)
        1    0.000    0.000    0.000    0.000 _lxml.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iso8859_8.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legacy.py:1(<module>)
      110    0.000    0.000    0.000    0.000 ipaddress.py:574(__int__)
       43    0.000    0.000    0.000    0.000 enum.py:93(_is_single_bit)
        1    0.000    0.000    0.000    0.000 iso2022_jp_ext.py:1(<module>)
        1    0.000    0.000    0.000    0.000 kz1048.py:1(<module>)
       50    0.000    0.000    0.000    0.000 __init__.py:429(<genexpr>)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
        2    0.000    0.000    0.000    0.000 __init__.py:1377(getLogger)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 filter.py:346(SoupStrainer)
       23    0.000    0.000    0.000    0.000 request.py:611(__lt__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1914(IPv6Address)
       46    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
       16    0.000    0.000    0.000    0.000 filter.py:540(matches_tag)
        1    0.000    0.000    0.000    0.000 random.py:110(Random)
        1    0.000    0.000    0.000    0.000 __future__.py:1(<module>)
        1    0.000    0.000    0.075    0.075 client.py:824(_create_https_context)
       42    0.000    0.000    0.000    0.000 <frozen _collections_abc>:868(__iter__)
        1    0.000    0.000    0.000    0.000 iso8859_3.py:1(<module>)
        4    0.000    0.000    0.000    0.000 ssl.py:399(__new__)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        2    0.000    0.000    0.000    0.000 charset.py:206(__init__)
        1    0.000    0.000    0.000    0.000 iso8859_5.py:1(<module>)
        9    0.000    0.000    0.000    0.000 client.py:853(_get_content_length)
        9    0.000    0.000    0.000    0.000 cookiejar.py:1753(__iter__)
        1    0.000    0.000    0.001    0.001 scanner.py:1(<module>)
       28    0.000    0.000    0.000    0.000 cookiejar.py:1135(return_ok_secure)
        2    0.000    0.000    0.535    0.267 __init__.py:653(_feed)
        3    0.000    0.000    0.000    0.000 typing_extensions.py:814(runtime_checkable)
        2    0.000    0.000    0.000    0.000 __init__.py:2149(getLogger)
        1    0.000    0.000    0.000    0.000 typing.py:746(Literal)
       17    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        7    0.000    0.000    0.000    0.000 copy.py:61(copy)
        1    0.000    0.000    0.000    0.000 request.py:423(__init__)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
       38    0.000    0.000    0.000    0.000 enum.py:70(_is_internal_class)
        2    0.000    0.000    0.000    0.000 __init__.py:204(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:504(HTMLTreeBuilder)
        1    0.000    0.000    0.000    0.000 request.py:1076(AbstractDigestAuthHandler)
        2    0.000    0.000    0.000    0.000 <frozen os>:680(__getitem__)
        1    0.000    0.000    0.000    0.000 response.py:68(addinfourl)
        9    0.000    0.000    0.000    0.000 socket.py:522(type)
       22    0.000    0.000    0.000    0.000 typing.py:487(__repr__)
       63    0.000    0.000    0.000    0.000 element.py:2508(__eq__)
        1    0.000    0.000    0.000    0.000 koi8_t.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        2    0.000    0.000    0.000    0.000 __init__.py:595(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:159(TreeBuilder)
        1    0.000    0.000    0.000    0.000 johab.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tis_620.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:526(_SpecialGenericAlias)
       28    0.000    0.000    0.000    0.000 cookiejar.py:1307(<lambda>)
        3    0.000    0.000    0.000    0.000 request.py:297(request_host)
        1    0.000    0.000    0.000    0.000 iso8859_10.py:1(<module>)
        9    0.000    0.000    0.000    0.000 parse.py:688(unquote)
       15    0.000    0.000    0.000    0.000 enum.py:828(__members__)
        3    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
       62    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
        1    0.000    0.000    0.000    0.000 request.py:1700(URLopener)
        1    0.000    0.000    0.000    0.000 euc_jisx0213.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mac_cyrillic.py:1(<module>)
        2    0.000    0.000    0.000    0.000 parser.py:87(__init__)
        1    0.000    0.000    0.001    0.001 error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mac_greek.py:1(<module>)
        1    0.000    0.000    0.059    0.059 ssl.py:529(load_default_certs)
       64    0.000    0.000    0.000    0.000 __init__.py:609(__missing__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.000    0.000 mac_iceland.py:1(<module>)
        4    0.000    0.000    0.000    0.000 cookiejar.py:81(_timegm)
        1    0.000    0.000    0.000    0.000 message.py:977(MIMEPart)
        1    0.000    0.000    0.000    0.000 parse.py:858(__init__)
        1    0.000    0.000    0.000    0.000 cp273.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp950.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:815(register_treebuilders_from)
        9    0.000    0.000    0.000    0.000 feedparser.py:208(_pop_message)
       10    0.000    0.000    0.000    0.000 parse.py:925(quote_plus)
        1    0.000    0.000    0.000    0.000 mac_roman.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 __init__.py:691(DetectsXMLParsedAsHTML)
        1    0.000    0.000    0.000    0.000 parse.py:152(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 euc_jis_2004.py:1(<module>)
        9    0.000    0.000    0.000    0.000 message.py:331(set_payload)
        9    0.000    0.000    0.000    0.000 client.py:1287(_validate_method)
       16    0.000    0.000    0.000    0.000 typing.py:1542(<genexpr>)
        1    0.000    0.000    0.000    0.000 inspect.py:747(unwrap)
        1    0.000    0.000    0.000    0.000 feedparser.py:134(FeedParser)
       16    0.000    0.000    0.000    0.000 typing.py:1557(<genexpr>)
        1    0.000    0.000    0.000    0.000 iso8859_11.py:1(<module>)
        1    0.000    0.000    0.075    0.075 request.py:1381(__init__)
       54    0.000    0.000    0.000    0.000 request.py:352(data)
        1    0.000    0.000    0.000    0.000 __init__.py:1878(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1280(IPv4Address)
        1    0.000    0.000    0.000    0.000 ascii.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quopri.py:1(<module>)
       17    0.000    0.000    0.000    0.000 parse.py:421(_checknetloc)
        1    0.000    0.000    0.000    0.000 inspect.py:3050(from_callable)
        9    0.000    0.000    0.000    0.000 client.py:1304(_validate_host)
        1    0.000    0.000    0.000    0.000 cp1140.py:1(<module>)
        9    0.000    0.000    0.000    0.000 css_types.py:394(pickle_register)
        2    0.000    0.000    0.000    0.000 __init__.py:1497(__init__)
        1    0.000    0.000    0.000    0.000 struct.py:1(<module>)
       22    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 ptcp154.py:1(<module>)
        6    0.000    0.000    0.000    0.000 typing.py:1061(<genexpr>)
       13    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        6    0.000    0.000    0.000    0.000 filter.py:492(_make_match_rules)
        1    0.000    0.000    0.000    0.000 mac_latin2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iso8859_15.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iso8859_16.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp1006.py:1(<module>)
        3    0.000    0.000    0.000    0.000 typing.py:1609(__hash__)
       14    0.000    0.000    0.000    0.000 typing_extensions.py:760(__hash__)
        1    0.000    0.000    0.000    0.000 idna.py:308(getregentry)
        1    0.000    0.000    0.000    0.000 cp1258.py:1(<module>)
        8    0.000    0.000    0.000    0.000 __init__.py:234(_acquireLock)
        4    0.000    0.000    0.000    0.000 typing_extensions.py:527(__init__)
        1    0.000    0.000    0.000    0.000 traceback.py:679(TracebackException)
        1    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        2    0.000    0.000    0.000    0.000 filter.py:224(__init__)
        1    0.000    0.000    0.000    0.000 iso8859_4.py:1(<module>)
       18    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
        1    0.000    0.000    0.000    0.000 cp1256.py:1(<module>)
        1    0.000    0.000    0.000    0.000 response.py:1(<module>)
       43    0.000    0.000    0.000    0.000 enum.py:820(<genexpr>)
        1    0.000    0.000    0.000    0.000 calendar.py:189(Calendar)
        1    0.000    0.000    0.000    0.000 tempfile.py:999(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 formatter.py:10(Formatter)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1139(_BaseV4)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
       25    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
        1    0.000    0.000    0.000    0.000 cp1140.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
       28    0.000    0.000    0.000    0.000 cookiejar.py:1114(return_ok_version)
        1    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        1    0.000    0.000    0.000    0.000 inspect.py:2998(__init__)
        1    0.000    0.000    0.000    0.000 cp1254.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp874.py:1(<module>)
        5    0.000    0.000    0.000    0.000 formatter.py:198(__init__)
        1    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        2    0.000    0.000    0.000    0.000 enum.py:1677(global_enum)
        1    0.000    0.000    0.000    0.000 traceback.py:248(FrameSummary)
        1    0.000    0.000    0.000    0.000 koi8_u.py:9(Codec)
        1    0.000    0.000    0.000    0.000 cp424.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp856.py:1(<module>)
        1    0.000    0.000    0.000    0.000 iso8859_2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:98(register)
        4    0.000    0.000    0.000    0.000 _deprecation.py:22(_deprecated_alias)
       15    0.000    0.000    0.000    0.000 ssl.py:938(_sslcopydoc)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        1    0.000    0.000    0.000    0.000 cp1251.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp1257.py:1(<module>)
       14    0.000    0.000    0.000    0.000 _deprecation.py:66(_deprecated)
        1    0.000    0.000    0.000    0.000 cp1255.py:1(<module>)
        1    0.000    0.000    0.001    0.001 encoders.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:6(HTTPStatus)
        1    0.000    0.000    0.000    0.000 parser.py:63(HTMLParser)
       27    0.000    0.000    0.000    0.000 client.py:781(info)
        1    0.000    0.000    0.000    0.000 _warnings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1353(Manager)
        9    0.000    0.000    0.000    0.000 client.py:1283(_encode_request)
        1    0.000    0.000    0.000    0.000 element.py:1461(NavigableString)
        1    0.000    0.000    0.000    0.000 cp1252.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1482(Logger)
        1    0.000    0.000    0.000    0.000 cp1026.py:1(<module>)
        2    0.000    0.000    0.000    0.000 typing.py:1465(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 cp1253.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp500.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cp875.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:958(createLock)
        9    0.000    0.000    0.000    0.000 client.py:964(set_debuglevel)
        1    0.000    0.000    0.000    0.000 weakref.py:289(update)
        1    0.000    0.000    0.000    0.000 cp500.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 iso8859_10.py:21(IncrementalDecoder)
        9    0.000    0.000    0.000    0.000 client.py:1296(_validate_path)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1261(__init__)
        7    0.000    0.000    0.000    0.000 cookiejar.py:1004(set_ok_path)
        1    0.000    0.000    0.000    0.000 filter.py:163(find_all)
       18    0.000    0.000    0.000    0.000 _deprecation.py:51(_deprecated_function_alias)
        8    0.000    0.000    0.000    0.000 __init__.py:243(_releaseLock)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1004(__new__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 base64mime.py:1(<module>)
        9    0.000    0.000    0.000    0.000 request.py:356(data)
        9    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 traceback.py:374(StackSummary)
        1    0.000    0.000    0.000    0.000 ssl.py:670(verify_mode)
        9    0.000    0.000    0.000    0.000 ssl.py:1087(_check_connected)
        1    0.000    0.000    0.000    0.000 calendar.py:58(Month)
        1    0.000    0.000    0.000    0.000 tempfile.py:614(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 calendar.py:442(HTMLCalendar)
       10    0.000    0.000    0.000    0.000 request.py:604(add_parent)
        3    0.000    0.000    0.000    0.000 cookiejar.py:1587(_process_rfc2109_cookies)
        1    0.000    0.000    0.000    0.000 exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:806(Filterer)
        2    0.000    0.000    0.000    0.000 typing.py:1194(__instancecheck__)
        5    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        9    0.000    0.000    0.000    0.000 parser.py:17(__init__)
        1    0.000    0.000    0.000    0.000 selectors.py:341(_PollLikeSelector)
        4    0.000    0.000    0.000    0.000 enum.py:986(_find_data_repr_)
        1    0.000    0.000    0.000    0.000 __meta__.py:143(_get_canonical)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:233(_SpecialForm)
        9    0.000    0.000    0.000    0.000 request.py:394(has_proxy)
        1    0.000    0.000    0.000    0.000 __init__.py:919(Handler)
       32    0.000    0.000    0.000    0.000 __init__.py:680(<genexpr>)
        1    0.000    0.000    0.000    0.000 css.py:45(CSS)
       28    0.000    0.000    0.000    0.000 cookiejar.py:1147(return_ok_port)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:61(BeautifulSoupHTMLParser)
        1    0.000    0.000    0.001    0.001 __init__.py:436(PercentStyle)
        1    0.000    0.000    0.000    0.000 request.py:641(HTTPRedirectHandler)
        9    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
        1    0.000    0.000    0.000    0.000 ipaddress.py:2147(IPv6Interface)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        1    0.000    0.000    0.000    0.000 element.py:2957(find)
        1    0.000    0.000    0.000    0.000 element.py:1681(Doctype)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1859(LWPCookieJar)
        2    0.000    0.000    0.000    0.000 financial_enhanced.py:61(__init__)
        2    0.000    0.000    0.000    0.000 parser.py:97(reset)
       17    0.000    0.000    0.000    0.000 typing.py:1603(__eq__)
        1    0.000    0.000    0.000    0.000 request.py:791(__init__)
        1    0.000    0.000    0.000    0.000 request.py:1260(_get_content_length)
       15    0.000    0.000    0.000    0.000 cookiejar.py:926(is_blocked)
       16    0.000    0.000    0.000    0.000 enum.py:1411(<lambda>)
        1    0.000    0.000    0.000    0.000 cp874.py:9(Codec)
        5    0.000    0.000    0.000    0.000 cookiejar.py:459(strip_quotes)
        2    0.000    0.000    0.000    0.000 <frozen os>:762(encode)
        1    0.000    0.000    0.000    0.000 error.py:35(HTTPError)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1276(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs_hk.getcodec}
        1    0.000    0.000    0.000    0.000 _markupbase.py:23(ParserBase)
        6    0.000    0.000    0.000    0.000 __init__.py:208(_checkLevel)
        1    0.000    0.000    0.000    0.000 calendar.py:113(_localized_day)
        1    0.000    0.000    0.000    0.000 request.py:2150(FancyURLopener)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:94(__new__)
        1    0.000    0.000    0.000    0.000 css_match.py:1571(SoupSieve)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2883(deprecated)
        1    0.000    0.000    0.000    0.000 iterators.py:1(<module>)
        1    0.000    0.000    0.000    0.000 client.py:1524(IncompleteRead)
        3    0.000    0.000    0.000    0.000 typing.py:376(_tp_cache)
        2    0.000    0.000    0.000    0.000 element.py:3195(__init__)
        6    0.000    0.000    0.000    0.000 message.py:410(__getitem__)
        4    0.000    0.000    0.000    0.000 threading.py:124(RLock)
      4/3    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
       10    0.000    0.000    0.000    0.000 __future__.py:83(__init__)
        9    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 typing_extensions.py:3901(Format)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 iso8859_9.py:9(Codec)
        5    0.000    0.000    0.000    0.000 __init__.py:811(__init__)
        1    0.000    0.000    0.001    0.001 __init__.py:469(StrFormatStyle)
        1    0.000    0.000    0.000    0.000 ssl.py:185(_TLSAlertType)
        1    0.000    0.000    0.000    0.000 ssl.py:394(_ASN1Object)
        1    0.000    0.000    0.016    0.016 ssl.py:430(__new__)
        8    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       18    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 __init__.py:439(SAXTreeBuilder)
        1    0.000    0.000    0.000    0.000 random.py:126(__init__)
        7    0.000    0.000    0.000    0.000 cookiejar.py:983(set_ok_verifiability)
        1    0.000    0.000    0.000    0.000 element.py:314(ContentMetaAttributeValue)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:211(AddrlistClass)
       16    0.000    0.000    0.000    0.000 typing.py:1599(<genexpr>)
        1    0.000    0.000    0.001    0.001 request.py:935(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
        4    0.000    0.000    0.000    0.000 functools.py:965(__init__)
        4    0.000    0.000    0.000    0.000 cookiejar.py:136(offset_from_tz_string)
        1    0.000    0.000    0.000    0.000 latin_1.py:13(Codec)
        1    0.000    0.000    0.000    0.000 request.py:787(ProxyHandler)
        1    0.000    0.000    0.000    0.000 typing.py:514(__getitem__)
        1    0.000    0.000    0.000    0.000 filter.py:211(MatchRule)
        1    0.000    0.000    0.000    0.000 __init__.py:1861(RootLogger)
        8    0.000    0.000    0.000    0.000 formatter.py:66(_default)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1019(NoExtraItemsType)
        1    0.000    0.000    0.000    0.000 feedparser.py:44(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1487(IPv4Network)
        1    0.000    0.000    0.000    0.000 cookiejar.py:884(__init__)
        9    0.000    0.000    0.000    0.000 {function socket.detach at 0x711d91166840}
        3    0.000    0.000    0.000    0.000 cookiejar.py:348(split_header_words)
        1    0.000    0.000    0.000    0.000 _htmlparser.py:314(HTMLParserTreeBuilder)
        1    0.000    0.000    0.000    0.000 __init__.py:1867(__init__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:4210(Sentinel)
        1    0.000    0.000    0.000    0.000 __init__.py:546(Formatter)
       16    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.000    0.000 _typing.py:45(_RegularExpressionProtocol)
        1    0.000    0.000    0.000    0.000 css_types.py:183(Selector)
        1    0.000    0.000    0.000    0.000 css_match.py:59(_FakeParent)
        1    0.000    0.000    0.000    0.000 calendar.py:75(Day)
        1    0.000    0.000    0.000    0.000 ssl.py:159(TLSVersion)
        3    0.000    0.000    0.000    0.000 element.py:664(_last_descendant)
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 decoder.py:254(JSONDecoder)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 string.py:57(Template)
        1    0.000    0.000    0.000    0.000 parse.py:361(_fix_result_transcoding)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        4    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.000    0.000 ssl.py:415(Purpose)
        1    0.000    0.000    0.000    0.000 typing.py:361(_flatten_literal_params)
       11    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
        1    0.000    0.000    0.000    0.000 {method '_set_alpn_protocols' of '_ssl._SSLContext' objects}
       18    0.000    0.000    0.000    0.000 feedparser.py:124(__iter__)
        1    0.000    0.000    0.000    0.000 client.py:1472(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 request.py:422(OpenerDirector)
        1    0.000    0.000    0.000    0.000 ipaddress.py:563(_BaseAddress)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_256}
        6    0.000    0.000    0.000    0.000 inspect.py:3045(<genexpr>)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:85(add)
        1    0.000    0.000    0.000    0.000 exceptions.py:16(ParserRejectedMarkup)
        1    0.000    0.000    0.000    0.000 tempfile.py:271(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 _policybase.py:279(Compat32)
        1    0.000    0.000    0.000    0.000 cookiejar.py:743(Cookie)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:407(__subclasshook__)
        1    0.000    0.000    0.000    0.000 tempfile.py:571(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 _policybase.py:18(_PolicyBase)
       25    0.000    0.000    0.000    0.000 enum.py:251(__init__)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:804(get)
        1    0.000    0.000    0.000    0.000 inspect.py:175(get_annotations)
        1    0.000    0.000    0.000    0.000 element.py:206(__new__)
        1    0.000    0.000    0.000    0.000 ssl.py:227(_TLSMessageType)
        1    0.000    0.000    0.000    0.000 parse.py:943(_byte_quoter_factory)
       15    0.000    0.000    0.000    0.000 cookiejar.py:941(is_not_allowed)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_384}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_512}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_128}
        9    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x711d911bea20}
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:104(_check_methods)
        1    0.000    0.000    0.000    0.000 shift_jisx0213.py:12(Codec)
        2    0.000    0.000    0.000    0.000 _markupbase.py:27(__init__)
        1    0.000    0.000    0.000    0.000 models.py:244(CharsetMatches)
        1    0.000    0.000    0.000    0.000 __init__.py:86(TreeBuilderRegistry)
        1    0.000    0.000    0.000    0.000 header.py:536(_Accumulator)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
        1    0.000    0.000    0.000    0.000 random.py:222(__init_subclass__)
        6    0.000    0.000    0.000    0.000 typing.py:1070(<genexpr>)
        1    0.000    0.000    0.000    0.000 request.py:1400(__init__)
        2    0.000    0.000    0.000    0.000 request.py:1254(__init__)
        3    0.000    0.000    0.000    0.000 typing.py:473(__init__)
