('Total Revenue', '305,453,000', '281,724,000', '245,122,000', '211,915,000', '198,270,000')
         1044928 function calls (1019376 primitive calls) in 9.848 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       81    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
       81    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       81    0.000    0.000    0.000    0.000 queue.py:248(_qsize)
    81/55    0.000    0.000    0.000    0.000 typing.py:1573(__hash__)
       81    0.000    0.000    0.000    0.000 threading.py:299(__enter__)
       81    0.000    0.000    0.000    0.000 threading.py:302(__exit__)
    80/48    0.000    0.000    0.358    0.007 <frozen importlib._bootstrap>:1390(_handle_fromlist)
       79    0.001    0.000    0.006    0.000 css_parser.py:472(parse_attribute_selector)
       79    0.000    0.000    0.001    0.000 css_types.py:267(__init__)
       78    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
       78    0.000    0.000    0.005    0.000 _htmlparser.py:127(handle_startendtag)
       78    0.000    0.000    0.000    0.000 typing.py:1178(__getattr__)
       78    0.000    0.000    0.000    0.000 threading.py:394(notify)
       78    0.000    0.000    0.000    0.000 threading.py:314(_is_owned)
       77    0.000    0.000    0.000    0.000 client.py:1084(_output)
       76    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       76    0.000    0.000    0.000    0.000 {built-in method time.time}
       76    0.000    0.000    0.000    0.000 copy.py:247(_reconstruct)
       76    0.000    0.000    0.000    0.000 copyreg.py:98(__newobj__)
       75    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
       75    0.000    0.000    0.000    0.000 css_types.py:251(__init__)
       75    0.000    0.000    0.001    0.000 css_parser.py:542(parse_tag_pattern)
       75    0.000    0.000    0.000    0.000 typing.py:2310(get_origin)
       73    0.000    0.000    0.001    0.000 cookiejar.py:677(escape_path)
       73    0.000    0.000    0.000    0.000 _parser.py:274(getuntil)
       73    0.000    0.000    0.000    0.000 _parser.py:304(checkgroupname)
       72    0.000    0.000    0.000    0.000 cookies.py:46(get_origin_req_host)
       72    0.000    0.000    0.000    0.000 cookies.py:90(unverifiable)
       72    0.000    0.000    0.000    0.000 cookies.py:94(origin_req_host)
       72    0.000    0.000    0.000    0.000 cookies.py:69(is_unverifiable)
       72    0.000    0.000    0.000    0.000 cookies.py:43(get_host)
       72    0.000    0.000    0.002    0.000 cookiejar.py:726(is_third_party)
       72    0.000    0.000    0.000    0.000 cookiejar.py:550(domain_match)
       72    0.000    0.000    0.000    0.000 cookiejar.py:691(reach)
       72    0.000    0.000    0.001    0.000 message.py:494(get)
       70    0.000    0.000    0.000    0.000 typing_extensions.py:3165(_is_unpacked_typevartuple)
       69    0.000    0.000    0.000    0.000 status_codes.py:122(<genexpr>)
       68    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
       68    0.000    0.000    0.001    0.000 client.py:1312(putheader)
       68    0.000    0.000    0.000    0.000 status_codes.py:116(doc)
       68    0.000    0.000    0.001    0.000 connection.py:410(putheader)
       68    0.000    0.000    0.000    0.000 connection.py:459(<genexpr>)
       66    0.001    0.000    0.001    0.000 {built-in method builtins.compile}
       66    0.000    0.000    0.000    0.000 cookies.py:117(info)
       66    0.000    0.000    0.001    0.000 message.py:529(get_all)
       66    0.000    0.000    0.001    0.000 typing.py:885(__init__)
       65    0.000    0.000    0.000    0.000 typing.py:317(_deduplicate)
       65    0.000    0.000    0.000    0.000 __init__.py:609(__missing__)
       64    0.000    0.000    0.000    0.000 element.py:2508(__eq__)
       64    0.000    0.000    0.001    0.000 parser.py:124(set_cdata_mode)
       64    0.000    0.000    0.001    0.000 typing.py:345(_remove_dups_flatten)
       64    0.000    0.000    0.004    0.000 typing.py:687(Union)
       63    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
       63    0.000    0.000    0.000    0.000 enum.py:785(__delattr__)
       62    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
       62    0.000    0.000    0.000    0.000 typing.py:262(_collect_parameters)
       62    0.000    0.000    0.000    0.000 __init__.py:26(__new__)
       62    0.000    0.000    0.002    0.000 typing.py:1458(copy_with)
    56/16    0.001    0.000    0.020    0.001 css_parser.py:925(parse_selectors)
       55    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
       55    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       55    0.000    0.000    0.001    0.000 <frozen _collections_abc>:974(update)
       55    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
       55    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
       55    0.000    0.000    0.003    0.000 typing.py:1449(__getitem__)
       55    0.000    0.000    0.000    0.000 __init__.py:255(escape)
       55    0.000    0.000    0.000    0.000 _compiler.py:407(_generate_overlap_table)
       53    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       53    0.010    0.000    0.010    0.000 {built-in method _abc._abc_init}
       53    0.001    0.000    0.012    0.000 <frozen abc>:105(__new__)
       53    0.000    0.000    0.000    0.000 response.py:392(__len__)
       53    0.000    0.000    0.001    0.000 functools.py:518(decorating_function)
       51    0.000    0.000    0.000    0.000 <frozen _collections_abc>:845(__init__)
       51    0.000    0.000    0.000    0.000 client.py:458(isclosed)
       50    0.000    0.000    0.001    0.000 enum.py:390(__setitem__)
       50    0.000    0.000    0.000    0.000 ipaddress.py:1920(__init__)
       50    0.000    0.000    0.000    0.000 enum.py:70(_is_internal_class)
       49    0.000    0.000    0.000    0.000 cookiejar.py:1753(__iter__)
       49    0.000    0.000    0.000    0.000 typing.py:944(__hash__)
       47    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_build}
       46    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
       46    0.000    0.000    0.000    0.000 ipaddress.py:1755(_parse_hextet)
       46    0.000    0.000    0.000    0.000 functools.py:479(lru_cache)
       45    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
       45    0.000    0.000    0.001    0.000 cookies.py:35(__init__)
       44    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
    44/32    0.000    0.000    0.015    0.000 css_parser.py:579(parse_pseudo_class)
       44    0.000    0.000    0.000    0.000 enum.py:1394(_iter_member_by_value_)
       44    0.000    0.000    0.000    0.000 enum.py:117(_iter_bits_lsb)
       43    0.000    0.000    0.001    0.000 structures.py:40(__init__)
       43    0.000    0.000    0.000    0.000 typing.py:2476(overload)
       43    0.000    0.000    0.000    0.000 enum.py:820(<genexpr>)
       43    0.000    0.000    0.000    0.000 enum.py:93(_is_single_bit)
       42    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
       42    0.000    0.000    0.000    0.000 queue.py:154(get)
       42    0.000    0.000    0.000    0.000 cookiejar.py:941(is_not_allowed)
       42    0.000    0.000    0.000    0.000 utils.py:730(set_environ)
       42    0.000    0.000    0.000    0.000 cookiejar.py:926(is_blocked)
       42    0.000    0.000    0.001    0.000 cookiejar.py:647(request_path)
       41    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
       41    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
       41    0.000    0.000    0.001    0.000 cookiejar.py:1161(return_ok_domain)
       41    0.000    0.000    0.001    0.000 cookiejar.py:1123(return_ok_verifiability)
       41    0.000    0.000    0.000    0.000 cookiejar.py:1141(return_ok_expires)
       41    0.000    0.000    0.002    0.000 cookiejar.py:1096(return_ok)
       41    0.000    0.000    0.000    0.000 cookiejar.py:1114(return_ok_version)
       41    0.000    0.000    0.000    0.000 cookiejar.py:1147(return_ok_port)
       41    0.000    0.000    0.000    0.000 cookiejar.py:1135(return_ok_secure)
       41    0.000    0.000    0.000    0.000 cookiejar.py:1307(<lambda>)
    40/31    0.000    0.000    0.015    0.000 css_parser.py:746(parse_pseudo_open)
       39    0.000    0.000    0.000    0.000 queue.py:122(put)
       39    0.000    0.000    0.000    0.000 queue.py:251(_put)
       39    0.000    0.000    0.000    0.000 queue.py:254(_get)
       38    0.000    0.000    0.000    0.000 filter.py:726(match)
       37    0.000    0.000    0.000    0.000 _internal_utils.py:26(to_native_string)
       36    0.000    0.000    0.000    0.000 <frozen _collections_abc>:435(__subclasshook__)
       36    0.000    0.000    0.000    0.000 utils.py:213(<genexpr>)
       36    0.000    0.000    0.001    0.000 message.py:596(get_content_type)
       35    0.000    0.000    0.000    0.000 typing_extensions.py:3105(_check_generic)
       35    0.000    0.000    0.000    0.000 contextlib.py:299(helper)
       35    0.000    0.000    0.000    0.000 contextlib.py:104(__init__)
       35    0.000    0.000    0.000    0.000 contextlib.py:132(__enter__)
       34    0.000    0.000    0.000    0.000 ipaddress.py:1651(_ip_int_from_string)
       34    0.000    0.000    0.001    0.000 ipaddress.py:2238(__init__)
       34    0.000    0.000    0.001    0.000 contextlib.py:141(__exit__)
       34    0.000    0.000    0.000    0.000 ipaddress.py:1885(_split_scope_id)
       34    0.000    0.000    0.000    0.000 ipaddress.py:1631(_make_netmask)
       33    0.000    0.000    0.001    0.000 <frozen genericpath>:16(exists)
       33    0.000    0.000    0.000    0.000 <frozen _collections_abc>:940(pop)
       33    0.000    0.000    0.000    0.000 <frozen _collections_abc>:819(keys)
       33    0.000    0.000    0.003    0.000 cookiejar.py:1599(make_cookies)
       33    0.001    0.000    0.002    0.000 request.py:2510(getproxies_environment)
       33    0.000    0.000    0.006    0.000 cookiejar.py:1680(extract_cookies)
       33    0.000    0.000    0.000    0.000 cookies.py:110(__init__)
       33    0.000    0.000    0.007    0.000 cookies.py:124(extract_cookies_to_jar)
       32    0.001    0.000    0.001    0.000 {method 'decode' of 'bytearray' objects}
       32    0.000    0.000    0.000    0.000 {method 'count' of 'bytes' objects}
       32    0.111    0.003    0.111    0.003 {method 'subn' of 're.Pattern' objects}
       32    0.001    0.000    0.113    0.004 url.py:227(_encode_invalid_chars)
       32    0.000    0.000    0.000    0.000 __init__.py:680(<genexpr>)
       32    0.000    0.000    0.000    0.000 utils.py:1032(_validate_header_part)
       32    0.000    0.000    0.000    0.000 functools.py:65(wraps)
       31    0.000    0.000    0.000    0.000 cookiejar.py:761(__init__)
       31    0.000    0.000    0.000    0.000 cookiejar.py:1015(set_ok_domain)
       31    0.000    0.000    0.001    0.000 cookiejar.py:1486(_cookie_from_cookie_tuple)
       31    0.000    0.000    0.001    0.000 cookiejar.py:983(set_ok_verifiability)
       31    0.000    0.000    0.000    0.000 cookiejar.py:1075(set_ok_port)
       31    0.000    0.000    0.002    0.000 cookiejar.py:949(set_ok)
       31    0.000    0.000    0.000    0.000 element.py:2368(get_attribute_list)
       31    0.000    0.000    0.000    0.000 cookiejar.py:1004(set_ok_path)
       31    0.000    0.000    0.000    0.000 cookiejar.py:995(set_ok_name)
       31    0.000    0.000    0.000    0.000 cookiejar.py:968(set_ok_version)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1286(__init__)
       31    0.000    0.000    0.000    0.000 threading.py:124(RLock)
       30    0.000    0.000    0.000    0.000 timeout.py:109(__init__)
    29/17    0.000    0.000    0.641    0.038 {built-in method builtins.__import__}
       28    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       28    0.000    0.000    0.004    0.000 enum.py:254(__set_name__)
       28    0.000    0.000    0.000    0.000 typing_extensions.py:522(_is_dunder)
       28    0.000    0.000    0.000    0.000 typing_extensions.py:531(__setattr__)
       28    0.000    0.000    0.000    0.000 parse.py:865(__missing__)
       28    0.000    0.000    0.000    0.000 enum.py:251(__init__)
       27    0.004    0.000    0.004    0.000 {method 'settimeout' of '_socket.socket' objects}
       27    0.000    0.000    0.000    0.000 <frozen posixpath>:256(expanduser)
       27    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
       27    0.000    0.000    0.000    0.000 structures.py:57(__iter__)
       27    0.000    0.000    0.000    0.000 message.py:620(get_content_maintype)
       27    0.000    0.000    0.002    0.000 typing.py:740(Optional)
       27    0.000    0.000    0.000    0.000 url.py:330(_idna_encode)
       27    0.000    0.000    0.000    0.000 typing.py:487(__repr__)
       26    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       26    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
       26    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
       26    0.000    0.000    0.000    0.000 <frozen abc>:110(register)
       26    0.000    0.000    0.003    0.000 feedparser.py:216(_parsegen)
       26    0.000    0.000    0.000    0.000 response.py:890(_error_catcher)
       26    0.000    0.000    0.000    0.000 socket.py:100(_intenum_converter)
       26    0.000    0.000    0.003    0.000 feedparser.py:176(_call_parse)
       26    0.000    0.000    0.000    0.000 enum.py:1404(_iter_member_by_def_)
       25    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
       25    0.000    0.000    0.000    0.000 cookiejar.py:884(__init__)
       25    0.000    0.000    0.000    0.000 cookiejar.py:1261(__init__)
       25    0.000    0.000    0.000    0.000 ipaddress.py:431(_ip_int_from_prefix)
       25    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
       25    0.000    0.000    0.000    0.000 ipaddress.py:474(_prefix_from_prefix_string)
       24    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
       24    0.000    0.000    0.000    0.000 util.py:16(lower)
       24    0.000    0.000    0.002    0.000 cookies.py:358(update)
       24    0.000    0.000    0.000    0.000 message.py:29(_splitparam)
       23    0.000    0.000    0.005    0.000 enum.py:528(__new__)
       23    0.000    0.000    0.000    0.000 cookiejar.py:459(strip_quotes)
       23    0.000    0.000    0.000    0.000 response.py:9(is_fp_closed)
       22    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       22    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
       22    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
       22    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
       22    0.000    0.000    0.000    0.000 cookiejar.py:1389(_normalized_cookie_tuples)
       22    0.000    0.000    0.321    0.015 models.py:892(content)
       22    0.000    0.000    0.001    0.000 cookiejar.py:1578(_cookies_from_attrs_set)
       22    0.000    0.000    0.000    0.000 utils.py:335(to_key_val_list)
       22    0.000    0.000    0.000    0.000 feedparser.py:121(pushlines)
       22    0.000    0.000    0.000    0.000 ipaddress.py:1187(_ip_int_from_string)
